date,location_id,waste_type,source,waste_volume
2030-10-08,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,14091.09
2030-10-09,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,8845.75
2030-10-10,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,37248.64
2030-10-11,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,25693.36
2030-10-12,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,46536.4
2030-10-13,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,39918.47
2030-10-14,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,49885.5
2030-10-15,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,17934.08
2030-10-16,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,32179.38
2030-10-17,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,20962.66
2030-10-18,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,38549.89
2030-10-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,43181.63
2030-10-20,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,47213.86
2030-10-21,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,47089.75
2030-10-22,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,17773.96
2030-10-23,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,45649.02
2030-10-24,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,9619.08
2030-10-25,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,28072.58
2030-10-26,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,23179.55
2030-10-27,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,35645.74
2030-10-28,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,696.06
2030-10-29,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,7678.1
2030-10-30,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,28703.66
2030-10-31,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,2853.19
2030-11-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,48048.09
2030-11-02,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,1697.55
2030-11-03,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,10539.7
2030-11-04,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,22476.79
2030-11-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,39109.04
2030-11-06,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,16861.57
2030-11-07,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,24650.97
2030-11-08,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,7749.46
2030-11-09,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,13677.6
2030-11-10,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,16389.17
2030-11-11,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,25316.54
2030-11-12,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,9401.08
2030-11-13,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,43100.17
2030-11-14,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,23278.08
2030-11-15,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,35210.4
2030-11-16,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,32182.02
2030-11-17,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,39229.59
2030-11-18,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,22188.4
2030-11-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,32340.21
2030-11-20,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,10277.58
2030-11-21,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,23923.65
2030-11-22,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,45157.0
2030-11-23,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,11183.22
2030-11-24,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,15594.99
2030-11-25,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,26313.17
2030-11-26,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,917.16
2030-11-27,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,27755.59
2030-11-28,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,37067.86
2030-11-29,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,42752.86
2030-11-30,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,47607.95
2030-12-01,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,22942.38
2030-12-02,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,31516.72
2030-12-03,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,2173.71
2030-12-04,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,19958.0
2030-12-05,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,33407.8
2030-12-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,1329.78
2030-12-07,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,40075.57
2030-12-08,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,14300.86
2030-12-09,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,34565.34
2030-12-10,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,19540.97
2030-12-11,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,7865.27
2030-12-12,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,25685.9
2030-12-13,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,11519.01
2030-12-14,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,28963.8
2030-12-15,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,6591.96
2030-12-16,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,5400.45
2030-12-17,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,30861.44
2030-12-18,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,26637.65
2030-12-19,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,39942.64
2030-12-20,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,20608.88
2030-12-21,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,3212.13
2030-12-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,15409.64
2030-12-23,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,41860.94
2030-12-24,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,4571.25
2030-12-25,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,31789.17
2030-12-26,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,34210.27
2030-12-27,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,24194.55
2030-12-28,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,1507.01
2030-12-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,17666.7
2030-12-30,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,28166.03
2030-12-31,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,22068.06
2031-01-01,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,14117.67
2031-01-02,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,35550.5
2031-01-03,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,18397.26
2031-01-04,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,18182.49
2031-01-05,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,33678.99
2031-01-06,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,49725.48
2031-01-07,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,43718.87
2031-01-08,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,18178.17
2031-01-09,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,2361.78
2031-01-10,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,22518.1
2031-01-11,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,6573.61
2031-01-12,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,7728.67
2031-01-13,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,16939.91
2031-01-14,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,44859.73
2031-01-15,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,45282.57
2031-01-16,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,39542.72
2031-01-17,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,2136.04
2031-01-18,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,15558.69
2031-01-19,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,30862.47
2031-01-20,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,30474.95
2031-01-21,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,27722.41
2031-01-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,1269.09
2031-01-23,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,28800.97
2031-01-24,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,23699.25
2031-01-25,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,49442.91
2031-01-26,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,17577.6
2031-01-27,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,44829.03
2031-01-28,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,47767.96
2031-01-29,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,38587.95
2031-01-30,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,48773.09
2031-01-31,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,35769.23
2031-02-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,4411.22
2031-02-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,2117.79
2031-02-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,31203.21
2031-02-04,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,2750.6
2031-02-05,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,7481.55
2031-02-06,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,40196.66
2031-02-07,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,35756.15
2031-02-08,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,20786.5
2031-02-09,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,33531.23
2031-02-10,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,11862.8
2031-02-11,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,44841.19
2031-02-12,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,46634.87
2031-02-13,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,14758.58
2031-02-14,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,3687.31
2031-02-15,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,19189.67
2031-02-16,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,21845.55
2031-02-17,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,40407.94
2031-02-18,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,2487.22
2031-02-19,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,30403.05
2031-02-20,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,12515.84
2031-02-21,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,31577.08
2031-02-22,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,33087.68
2031-02-23,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,6845.89
2031-02-24,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,15473.61
2031-02-25,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,40785.48
2031-02-26,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,32130.75
2031-02-27,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,30732.39
2031-02-28,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,25686.02
2031-03-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,29673.25
2031-03-02,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,3960.36
2031-03-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,8866.9
2031-03-04,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,2503.54
2031-03-05,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,2865.9
2031-03-06,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,49093.39
2031-03-07,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,20022.85
2031-03-08,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,30608.17
2031-03-09,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,29368.59
2031-03-10,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,36564.4
2031-03-11,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,18697.88
2031-03-12,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,22881.09
2031-03-13,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,21406.41
2031-03-14,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,43481.64
2031-03-15,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,33624.81
2031-03-16,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,20915.43
2031-03-17,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,9078.11
2031-03-18,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,9156.22
2031-03-19,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,8867.9
2031-03-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,2376.86
2031-03-21,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,16954.84
2031-03-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,26099.26
2031-03-23,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,49306.78
2031-03-24,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,28394.92
2031-03-25,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,992.15
2031-03-26,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,14904.88
2031-03-27,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,18588.87
2031-03-28,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,26900.81
2031-03-29,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,15200.39
2031-03-30,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,2855.39
2031-03-31,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,18787.07
2031-04-01,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,34994.12
2031-04-02,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,16761.78
2031-04-03,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,5205.71
2031-04-04,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,33806.14
2031-04-05,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,4353.59
2031-04-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,37147.39
2031-04-07,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,13381.14
2031-04-08,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,12188.72
2031-04-09,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,8753.69
2031-04-10,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,21092.23
2031-04-11,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,26016.86
2031-04-12,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,30355.8
2031-04-13,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,20610.38
2031-04-14,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,2165.59
2031-04-15,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,9658.59
2031-04-16,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,6656.46
2031-04-17,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,44495.54
2031-04-18,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,24514.17
2031-04-19,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,28903.66
2031-04-20,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,49772.69
2031-04-21,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,5065.24
2031-04-22,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,29064.6
2031-04-23,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,37567.63
2031-04-24,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,4369.81
2031-04-25,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,19031.83
2031-04-26,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,21434.17
2031-04-27,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,10385.07
2031-04-28,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,11057.55
2031-04-29,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,39049.01
2031-04-30,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,2180.53
2031-05-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,42257.7
2031-05-02,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,6459.79
2031-05-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,30444.72
2031-05-04,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,47465.65
2031-05-05,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,49823.94
2031-05-06,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,29167.74
2031-05-07,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,42115.49
2031-05-08,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,21371.86
2031-05-09,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,19900.99
2031-05-10,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,19245.53
2031-05-11,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,42773.98
2031-05-12,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,46527.0
2031-05-13,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,11067.52
2031-05-14,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,37877.09
2031-05-15,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,27795.89
2031-05-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,29314.52
2031-05-17,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,15416.59
2031-05-18,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,38349.94
2031-05-19,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,41860.32
2031-05-20,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,8127.36
2031-05-21,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,7954.86
2031-05-22,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,16479.98
2031-05-23,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,39840.28
2031-05-24,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,11770.28
2031-05-25,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,7476.49
2031-05-26,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,6760.74
2031-05-27,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,9891.78
2031-05-28,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,20222.54
2031-05-29,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,43702.75
2031-05-30,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,16727.35
2031-05-31,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,10363.04
2031-06-01,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,35706.65
2031-06-02,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,36006.65
2031-06-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,17225.92
2031-06-04,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,16387.81
2031-06-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,28884.65
2031-06-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,27961.92
2031-06-07,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,45120.71
2031-06-08,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,41698.0
2031-06-09,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,34145.08
2031-06-10,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,23221.41
2031-06-11,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,20601.02
2031-06-12,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,8157.8
2031-06-13,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,44891.73
2031-06-14,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,11388.23
2031-06-15,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,25994.94
2031-06-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,42462.31
2031-06-17,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,47045.88
2031-06-18,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,18433.58
2031-06-19,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,12137.82
2031-06-20,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,13477.87
2031-06-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,27877.69
2031-06-22,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,21550.1
2031-06-23,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,10832.48
2031-06-24,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,18243.11
2031-06-25,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,11221.17
2031-06-26,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,3863.14
2031-06-27,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,27487.74
2031-06-28,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,23695.07
2031-06-29,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,46897.32
2031-06-30,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,48311.98
2031-07-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,45817.97
2031-07-02,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,8774.84
2031-07-03,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,27037.05
2031-07-04,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,19987.91
2031-07-05,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,6340.93
2031-07-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,45332.39
2031-07-07,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,11786.75
2031-07-08,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,3467.04
2031-07-09,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,3817.6
2031-07-10,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,34379.11
2031-07-11,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,28296.54
2031-07-12,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,13224.16
2031-07-13,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,8938.91
2031-07-14,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,29265.36
2031-07-15,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,11837.81
2031-07-16,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,22276.77
2031-07-17,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,29763.43
2031-07-18,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,9588.99
2031-07-19,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,38148.21
2031-07-20,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,27563.67
2031-07-21,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,6822.03
2031-07-22,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,39289.23
2031-07-23,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,33164.04
2031-07-24,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,16345.31
2031-07-25,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,44030.37
2031-07-26,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,4778.72
2031-07-27,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,9273.87
2031-07-28,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,49248.91
2031-07-29,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,21044.56
2031-07-30,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,36545.13
2031-07-31,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,4938.5
2031-08-01,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,21189.69
2031-08-02,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,9042.08
2031-08-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,29805.05
2031-08-04,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,13540.98
2031-08-05,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,751.55
2031-08-06,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,46551.27
2031-08-07,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,44310.38
2031-08-08,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,49819.32
2031-08-09,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,8850.77
2031-08-10,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,38319.92
2031-08-11,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,3999.37
2031-08-12,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,9691.17
2031-08-13,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,10652.69
2031-08-14,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,34265.92
2031-08-15,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,8610.42
2031-08-16,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,39520.89
2031-08-17,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,15274.37
2031-08-18,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,12761.35
2031-08-19,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,49934.82
2031-08-20,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,4047.71
2031-08-21,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,47969.67
2031-08-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,13808.12
2031-08-23,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,15506.25
